"chr_chia_anchor1","start_chia_anchor1","end_chia_anchor1","name","Chr_CC_anchor1","Start_CC_anchor1","End_CC_anchor1","Replicate","chr_chia_anchor2","start_chia_anchor2","end_chia_anchor2","Chr_CC_anchor2","Start_CC_anchor2","End_CC_anchor2"
"chr11",16986665,17239794,"chr11:17008212..17008826-chr11:17260593..17261341,2","chr11",17238536,17239566,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",16986665,17239794,"chr11",17238536,17239566
"chr11",16986665,17239794,"chr11:17008212..17008826-chr11:17260593..17261341,2","chr11",17238536,17239566,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",16986665,17239794,"chr11",17238536,17239566
"chr11",16988979,69892051,"chr11:17010526..17011427-chr11:69706034..69706819,2","chr11",17238536,17239566,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",16988979,69892051,"chr11",24446070,24446529
"chr11",16989515,17239885,"chr11:17011062..17011590-chr11:17260704..17261432,2","chr11",17238536,17239566,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",16989515,17239885,"chr11",17238536,17239566
"chr11",17238975,17406351,"chr11:17260522..17261598-chr11:17427013..17427898,6","chr11",17238536,17239566,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",17238975,17406351,"chr11",17238536,17239566
"chr11",17239301,17273488,"chr11:17260848..17261373-chr11:17294457..17295035,2","chr11",17238536,17239566,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",17239301,17273488,"chr11",17238536,17239566
"chr11",17239301,17273488,"chr11:17260848..17261450-chr11:17294076..17295035,3","chr11",17238536,17239566,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",17239301,17273488,"chr11",17238536,17239566
"chr11",1796549,76773186,"chr11:1817779..1818422-chr11:76483693..76484230,2","chr11",9565410,9566740,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",1796549,76773186,"chr11",17238536,17239566
"chr11",2483365,118058362,"chr11:2504595..2505283-chr11:117928318..117929077,2","chr11",9565410,9566740,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",2483365,118058362,"chr11",17238536,17239566
"chr11",67027884,73195270,"chr11:66795355..66795926-chr11:72905348..72906315,2","chr11",72164287,72164817,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",67027884,73195270,"chr11",72164287,72164817
"chr11",69301754,76772814,"chr11:69069221..69069828-chr11:76483332..76483858,2","chr11",72164287,72164817,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",69301754,76772814,"chr11",72164287,72164817
"chr11",69891271,72786683,"chr11:69706039..69706935-chr11:72497194..72497728,2","chr11",72164287,72164817,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",69891271,72786683,"chr11",72164287,72164817
"chr11",69891271,72786683,"chr11:69706039..69706935-chr11:72497194..72497728,3","chr11",72164287,72164817,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",69891271,72786683,"chr11",72164287,72164817
"chr11",69891281,76773128,"chr11:69706049..69706986-chr11:76483445..76484172,3","chr11",72164287,72164817,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",69891281,76773128,"chr11",72164287,72164817
"chr11",70805661,72787033,"chr11:70651766..70652641-chr11:72497493..72498078,2","chr11",72164287,72164817,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",70805661,72787033,"chr11",72164287,72164817
"chr11",70805661,72787033,"chr11:70651766..70652641-chr11:72497493..72498078,2","chr11",72164287,72164817,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",70805661,72787033,"chr11",72164287,72164817
"chr11",7592311,71481690,"chr11:7613542..7614042-chr11:71192235..71192736,2","chr11",9565410,9566740,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",7592311,71481690,"chr11",17238536,17239566
"chr11",76772239,78260704,"chr11:76483283..76483908-chr11:77970896..77971750,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",76772239,78260704,"chr11",78150627,78151407
"chr11",76772239,78260718,"chr11:76483283..76484346-chr11:77970896..77971764,4","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",76772239,78260718,"chr11",78150627,78151407
"chr11",76772303,117303647,"chr11:76483347..76483982-chr11:117173786..117174363,3","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",76772303,117303647,"chr11",80719439,80720785
"chr20",50727214,50727881,"chr11:76483365..76483942-chr20:49343751..49344418,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727214,50727881,"chr20",50726735,50727892
"chr11",76772336,78157007,"chr11:76483380..76484201-chr11:77867174..77868053,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr11",76772336,78157007,"chr11",78150627,78151407
"chr11",76772379,78157026,"chr11:76483423..76484199-chr11:77867134..77868072,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",76772379,78157026,"chr11",78150627,78151407
"chr17",58639422,58640185,"chr11:76483445..76484190-chr17:56716783..56717546,2","chr17",58639510,58640144,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr17",58639422,58640185,"chr17",58639510,58640144
"chr11",78145189,78156988,"chr11:77856235..77857442-chr11:77866818..77868034,17","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",78145189,78156988,"chr11",78150627,78151407
"chr11",78145423,78156929,"chr11:77856469..77857074-chr11:77867133..77867975,5","chr11",78150627,78151407,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr11",78145423,78156929,"chr11",78150627,78151407
"chr11",78145426,78260722,"chr11:77856472..77857316-chr11:77971248..77971768,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr11",78145426,78260722,"chr11",78150627,78151407
"chr11",78145449,78156988,"chr11:77856495..77857390-chr11:77866818..77868034,8","chr11",78150627,78151407,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",78145449,78156988,"chr11",78150627,78151407
"chr11",78145500,78312555,"chr11:77856546..77857070-chr11:78023056..78023601,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",78145500,78312555,"chr11",78150627,78151407
"chr11",78145500,78312555,"chr11:77856546..77857070-chr11:78023056..78023601,2","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",78145500,78312555,"chr11",78150627,78151407
"chr11",78145575,78260516,"chr11:77856621..77857281-chr11:77970593..77971562,3","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",78145575,78260516,"chr11",78150627,78151407
"chr11",78150478,78260723,"chr11:77861524..77862416-chr11:77970867..77971769,9","chr11",78150627,78151407,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",78150478,78260723,"chr11",78150627,78151407
"chr11",78150490,78260401,"chr11:77861536..77862436-chr11:77970827..77971447,5","chr11",78150627,78151407,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr11",78150490,78260401,"chr11",78150627,78151407
"chr11",78259803,83004667,"chr11:77970849..77971395-chr11:82715029..82715709,2","chr11",80719439,80720785,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",78259803,83004667,"chr11",80719439,80720785
"chr11",80271658,80720628,"chr11:79982702..79983386-chr11:80431086..80431671,2","chr11",80719439,80720785,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",80271658,80720628,"chr11",80719439,80720785
"chr11",80720061,80720979,"chr11:80431104..80432022-chr3:32489012..32489531,2","chr11",80719439,80720785,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",80720061,80720979,"chr11",80719439,80720785
"chr11",84687205,84687995,"chr11:84398248..84399038-chr20:52811668..52812485,2","chr11",84687362,84688867,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",54195129,54195946,"chr20",54194696,54195682
"chr4",142615095,142615658,"chr11:8506706..8507606-chr4:143536248..143536811,2","chr4",142614511,142615932,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr4",142615095,142615658,"chr4",142614511,142615932
"chr11",86499631,86776802,"chr11:86210673..86211238-chr11:86487133..86487844,2","chr11",86705662,86706420,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",86499631,86776802,"chr11",86705662,86706420
"chr11",86671152,86706781,"chr11:86382194..86382963-chr11:86417211..86417823,3","chr11",86705662,86706420,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",86671152,86706781,"chr11",86705662,86706420
"chr11",86671446,86776877,"chr11:86382488..86383151-chr11:86487094..86487919,2","chr11",86705662,86706420,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",86671446,86776877,"chr11",86705662,86706420
"chr11",86705778,86776847,"chr11:86416820..86418116-chr11:86487036..86487889,7","chr11",86705662,86706420,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr11",86705778,86776847,"chr11",86705662,86706420
"chr11",86705778,86776847,"chr11:86416820..86418116-chr11:86487134..86487889,4","chr11",86705662,86706420,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr11",86705778,86776847,"chr11",86705662,86706420
"chr11",86706226,86776531,"chr11:86417268..86418020-chr11:86486992..86487573,2","chr11",86705662,86706420,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr11",86706226,86776531,"chr11",86705662,86706420
"chr12",101697620,123070411,"chr12:102091398..102092156-chr12:123554111..123554958,2","chr12",118059088,118060284,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",101697620,123070411,"chr12",118105961,118106846
"chr12",110247213,119171688,"chr12:110685018..110685819-chr12:119608744..119609493,3","chr12",118059088,118060284,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",110247213,119171688,"chr12",118105961,118106846
"chr20",48864520,48865150,"chr12:110685020..110685916-chr20:47481057..47481687,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864520,48865150,"chr20",48863714,48865108
"chr20",50727456,50728020,"chr12:116827899..116828414-chr20:49343993..49344557,2","chr20",50726735,50727892,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",50727456,50728020,"chr20",50726735,50727892
"chr12",116390521,121749439,"chr12:116828326..116828938-chr12:122186633..122187345,3","chr12",118059088,118060284,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr12",116390521,121749439,"chr12",118105961,118106846
"chr17",58639481,58640280,"chr12:119608725..119609561-chr17:56716842..56717641,2","chr17",58639510,58640144,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr17",58639481,58640280,"chr17",58639510,58640144
"chr12",119170941,123070297,"chr12:119608746..119609266-chr12:123553949..123554844,3","chr12",122110940,122112310,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",119170941,123070297,"chr12",122110940,122112310
"chr12",119170941,123070297,"chr12:119608746..119609266-chr12:123554233..123554844,2","chr12",122110940,122112310,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",119170941,123070297,"chr12",122110940,122112310
"chr20",54194995,54195505,"chr12:119608770..119609567-chr20:52811534..52812044,2","chr20",54194696,54195682,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",54194995,54195505,"chr20",54194696,54195682
"chr12",121748488,123070520,"chr12:122186394..122187383-chr12:123554322..123555067,2","chr12",122110940,122112310,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr12",121748488,123070520,"chr12",122110940,122112310
"chr12",121748578,122191527,"chr12:122186484..122187293-chr12:122675389..122676074,2","chr12",122110940,122112310,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",121748578,122191527,"chr12",122110940,122112310
"chr17",58639721,58640256,"chr12:123554369..123554878-chr17:56717082..56717617,2","chr17",58639510,58640144,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr17",58639721,58640256,"chr17",58639510,58640144
"chr12",124369818,124731379,"chr12:124854364..124855021-chr12:125214961..125215925,2","chr12",124729782,124731136,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",124369818,124731379,"chr12",124729782,124731136
"chr12",124393079,124994177,"chr12:124877625..124878210-chr12:125478196..125478723,2","chr12",124729782,124731136,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",124393079,124994177,"chr12",124729782,124731136
"chr12",124410403,124838775,"chr12:124894949..124895521-chr12:125322558..125323321,2","chr12",124729782,124731136,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",124410403,124838775,"chr12",124729782,124731136
"chr12",124527527,124731227,"chr12:125012073..125012993-chr12:125214874..125215773,2","chr12",124729782,124731136,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",124527527,124731227,"chr12",124729782,124731136
"chr12",124608590,124731231,"chr12:125093136..125093724-chr12:125214950..125215777,2","chr12",124729782,124731136,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",124608590,124731231,"chr12",124729782,124731136
"chr12",124730596,124746430,"chr12:125215142..125215847-chr12:125230108..125230976,3","chr12",124729782,124731136,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",124730596,124746430,"chr12",124729782,124731136
"chr12",124730596,124746430,"chr12:125215142..125215847-chr12:125230108..125230976,4","chr12",124729782,124731136,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",124730596,124746430,"chr12",124729782,124731136
"chr17",61723182,61723768,"chr12:26254023..26254763-chr17:59800543..59801129,2","chr17",61722584,61724092,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr17",61723182,61723768,"chr17",61722584,61724092
"chr12",46201279,46494458,"chr12:46595062..46596035-chr12:46887567..46888241,2","chr12",46208573,46209848,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",46201279,46494458,"chr12",46208573,46209848
"chr12",53824937,53983961,"chr12:54218721..54219658-chr12:54376779..54377745,8","chr12",53870930,53872238,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",53824937,53983961,"chr12",53870930,53872238
"chr12",53824987,53983784,"chr12:54218771..54219658-chr12:54376779..54377568,4","chr12",53870930,53872238,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",53824987,53983784,"chr12",53870930,53872238
"chr12",53825229,53983879,"chr12:54219013..54219583-chr12:54376855..54377663,3","chr12",53870930,53872238,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr12",53825229,53983879,"chr12",53870930,53872238
"chr12",53825323,53950198,"chr12:54219107..54219740-chr12:54342955..54343982,3","chr12",53870930,53872238,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",53825323,53950198,"chr12",53870930,53872238
"chr12",53827043,53983934,"chr12:54220827..54221503-chr12:54377155..54377718,2","chr12",53870930,53872238,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",53827043,53983934,"chr12",53870930,53872238
"chr12",53827043,53983934,"chr12:54220827..54221527-chr12:54376901..54377718,3","chr12",53870930,53872238,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",53827043,53983934,"chr12",53870930,53872238
"chr12",53867404,53983939,"chr12:54261188..54261757-chr12:54377104..54377723,2","chr12",53870930,53872238,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",53867404,53983939,"chr12",53870930,53872238
"chr12",55177588,122855390,"chr12:55571372..55571892-chr12:123339417..123339937,2","chr12",56400883,56401342,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",55177588,122855390,"chr12",58912475,58913460
"chr17",58639660,58640372,"chr12:69186710..69187521-chr17:56717021..56717733,2","chr17",58639510,58640144,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr17",58639660,58640372,"chr17",58639510,58640144
"chr12",74871340,75706788,"chr12:75265120..75266338-chr12:76099631..76100568,3","chr12",75706046,75707228,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",74871340,75706788,"chr12",75706046,75707228
"chr12",75638549,75706863,"chr12:76032329..76032994-chr12:76099843..76100643,3","chr12",75706046,75707228,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",75638549,75706863,"chr12",75706046,75707228
"chr12",75706270,75706970,"chr12:76100050..76100750-chr14:90910076..90910761,2","chr12",75706046,75707228,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",75706270,75706970,"chr12",75706046,75707228
"chr12",79022587,79157562,"chr12:79416367..79417223-chr12:79550524..79551342,2","chr12",79082734,79083801,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",79022587,79157562,"chr12",79082734,79083801
"chr12",7884754,7920420,"chr12:8037350..8037880-chr12:8072256..8073016,2","chr12",7919993,7920956,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr12",7884754,7920420,"chr12",7919993,7920956
"chr12",91387196,91424221,"chr12:91780973..91781989-chr12:91817125..91817998,5","chr12",91387811,91389114,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",91387196,91424221,"chr12",91387811,91389114
"chr12",91387699,91424209,"chr12:91781476..91781989-chr12:91817125..91817986,2","chr12",91387811,91389114,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",91387699,91424209,"chr12",91387811,91389114
"chr12",97500088,97569174,"chr12:97893866..97894943-chr12:97961852..97962952,6","chr12",97499803,97501049,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",97500088,97569174,"chr12",97499803,97501049
"chr12",97500276,97569237,"chr12:97894054..97895015-chr12:97961971..97963015,4","chr12",97499803,97501049,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr12",97500276,97569237,"chr12",97499803,97501049
"chr12",97500349,97537016,"chr12:97894127..97894972-chr12:97930021..97930794,2","chr12",97499803,97501049,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",97500349,97537016,"chr12",97499803,97501049
"chr12",97500406,97569224,"chr12:97894184..97895021-chr12:97962377..97963002,2","chr12",97499803,97501049,"basic_Chia_ChiapetRep3_peak_data_ER_WT2.txt","chr12",97500406,97569224,"chr12",97499803,97501049
"chr12",97500547,97556877,"chr12:97894325..97894991-chr12:97949826..97950655,2","chr12",97499803,97501049,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr12",97500547,97556877,"chr12",97499803,97501049
"chr13",33119806,33346347,"chr13:33693943..33694566-chr13:33919535..33920484,4","chr13",33344659,33346131,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr13",33119806,33346347,"chr13",33344659,33346131
"chr13",33345340,33643312,"chr13:33919477..33920014-chr13:34216624..34217449,2","chr13",33344659,33346131,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr13",33345340,33643312,"chr13",33633382,33634530
"chr13",49560850,49570692,"chr13:50134986..50135758-chr13:50143919..50144828,2","chr13",49570029,49570723,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr13",49560850,49570692,"chr13",49570029,49570723
"chr17",58639720,58640295,"chr14:100603361..100604190-chr17:56717081..56717656,2","chr17",58639510,58640144,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr17",58639720,58640295,"chr17",58639510,58640144
"chr20",48864472,48865013,"chr14:100603414..100604085-chr20:47481009..47481550,2","chr20",48863714,48865108,"basic_Chia_ChiapetRep2_peak_data_ER_WT2.txt","chr20",48864472,48865013,"chr20",48863714,48865108
"chr14",103693086,103930917,"chr14:104159423..104160385-chr14:104396350..104397254,2","chr14",103880025,103880574,"basic_Chia_ChiapetRep1_peak_data_ER_WT2.txt","chr14",103693086,103930917,"chr14",103880025,103880574
