seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	transcriptId	distanceToTSS	GENENAME
chr1	215487787	215490832	3046	*	215489122	39	25	29	3.33066907387547e-16	0.000294129704588419	3.82216916920743e-05	3822.16916920743	1.86095121404735e-05	1860.95121404735	1961.21795516008	7.20082159448064e-12	Distal Intergenic	1	215567304	215621807	54504	1	51133	ENST00000259154.9	-76472	KCTD3
chr1	219872554	219873269	716	*	219873040	24	13	8	1.91555771245078e-09	0.00259010579356456	2.35210410412765e-05	2352.10410412765	9.67694631304624e-06	967.694631304624	1384.40947282302	1.05357051019109e-05	Intron (ENST00000484239.5/105372926, intron 4 of 8)	1	219914264	219919030	4767	2	55532	ENST00000484079.1	45761	SLC30A10
chr1	220363957	220364499	543	*	220364226	24	1	4	1.03256259098572e-09	4.41456082800329e-09	2.35210410412765e-05	2352.10410412765	7.44380485618941e-07	74.4380485618941	2277.66605556575	6.15969859624281e-06	Distal Intergenic	1	220150135	220272529	122395	2	25782	ENST00000687065.1	-91428	RAB3GAP2
chr1	223912008	223913059	1052	*	223912784	27	13	5	4.81270578944759e-11	0.00435793635597781	2.6461171171436e-05	2646.1171171436	9.67694631304624e-06	967.694631304624	1678.42248583898	3.88555671508538e-07	Distal Intergenic	1	223810464	223845954	35491	2	7159	ENST00000465119.1	-66054	TP53BP2
chr1	226114302	226114769	468	*	226114531	23	10	4	4.95594776328545e-09	0.000814415191309203	2.25409976645566e-05	2254.09976645566	7.44380485618941e-06	744.380485618941	1509.71928083672	2.47900662727911e-05	Distal Intergenic	1	226086964	226090465	3502	1	105373113	ENST00000655338.1	27338	NA
chr1	234684028	234685020	993	*	234684529	23	6	9	4.92899779880318e-08	1.51343819595473e-05	2.25409976645566e-05	2254.09976645566	4.46628291371365e-06	446.628291371365	1807.4714750843	0.000189474792687258	Intron (ENST00000442382.1/124904555, intron 1 of 1)	1	234674096	234683176	9081	1	105373209	ENST00000453568.1	9932	NA
chr1	241361447	241362636	1190	*	241362433	23	6	8	7.95055854485582e-09	2.98148936969111e-05	2.25409976645566e-05	2254.09976645566	4.46628291371365e-06	446.628291371365	1807.4714750843	3.76639237705926e-05	Exon (ENST00000670763.1/124904601, exon 3 of 3)	1	241357462	241363678	6217	1	124904601	ENST00000655181.1	3985	NA
chr10	338991	340050	1060	*	339293	31	14	9	1.01918473660589e-12	2.51096219824332e-05	3.03813446783155e-05	3038.13446783155	1.04213267986652e-05	1042.13267986652	1996.00178796503	1.17255092778125e-08	Intron (ENST00000280886.12/22982, intron 29 of 36)	10	324639	329526	4888	2	22982	ENST00000434695.2	-9465	DIP2C
chr10	1267509	1268843	1335	*	1268174	33	4	11	1.72084568816899e-14	5.31503729916949e-11	3.23414314317552e-05	3234.14314317552	2.97752194247576e-06	297.752194247576	2936.39094892794	2.690986646028e-10	Intron (ENST00000655745.1/399706, intron 2 of 2)	10	1215676	1240530	24855	2	105	ENST00000469464.1	-26979	ADARB2
chr10	3330695	3331276	582	*	3330894	28	6	4	1.47482026591206e-11	2.93902017389769e-07	2.74412145481559e-05	2744.12145481559	4.46628291371365e-06	446.628291371365	2297.49316344423	1.30161656576265e-07	Distal Intergenic	10	3270090	3277649	7560	2	124902537	ENST00000662361.1	-53046	NA
chr10	3692044	3692779	736	*	3692512	29	17	7	1.76572090282434e-11	0.00407863036096057	2.84212579248758e-05	2842.12579248758	1.2654468255522e-05	1265.4468255522	1576.67896693538	1.52902981304999e-07	Distal Intergenic	10	3748966	3763712	14747	1	105376363	ENST00000661014.1	-56187	NA
chr10	3783524	3784722	1199	*	3784012	34	19	12	1.66200386786386e-13	0.000992396615315361	3.3321474808475e-05	3332.1474808475	1.41432292267599e-05	1414.32292267599	1917.82455817151	2.23078452654679e-09	Promoter	10	3781808	3785183	3376	2	1316	ENST00000380946.3	461	KLF6
chr10	4280513	4281593	1081	*	4281281	22	8	7	6.48240425782376e-08	0.000348991035791668	2.15609542878368e-05	2156.09542878368	5.95504388495153e-06	595.504388495153	1560.59104028853	0.00024169029047114	Distal Intergenic	10	4201141	4243912	42772	2	100652988	ENST00000608792.1	-36601	NA
chr10	8084675	8085509	835	*	8084966	32	16	9	7.77378161842535e-13	4.01276589878652e-06	3.13613880550353e-05	3136.13880550353	1.19100877699031e-05	1191.00877699031	1945.13002851323	9.14855623455171e-09	Distal Intergenic	10	8058399	8074064	15666	1	2625	ENST00000461472.1	26276	GATA3
chr10	8365754	8367205	1452	*	8366462	48	38	13	0	8.5790557959875e-06	4.7042082082553e-05	4704.2082082553	2.82864584535198e-05	2828.64584535198	1875.56236290332	0	Distal Intergenic	10	8400860	8461863	61004	1	105376396	ENST00000413286.1	-33655	NA
chr10	8725295	8728072	2778	*	8727001	66	69	24	0	2.69952761255965e-08	6.46828628635103e-05	6468.28628635103	5.13622535077069e-05	5136.22535077069	1332.06093558034	0	Distal Intergenic	10	8897989	8914596	16608	1	105755953	ENST00000447297.1	-169917	RP11-428L9.1
chr10	9036111	9037615	1505	*	9037120.5	34	33	26	3.66294417020185e-09	1.98401098464585e-05	3.3321474808475e-05	3332.1474808475	2.45645560254251e-05	2456.45560254251	875.691878304996	1.88191322155126e-05	Distal Intergenic	10	8897989	8914596	16608	1	105755953	ENST00000447297.1	138122	RP11-428L9.1
chr10	9069032	9070200	1169	*	9069504	28	35	13	5.0659660910668e-09	0.00169574267943629	2.74412145481559e-05	2744.12145481559	2.60533169966629e-05	2605.33169966629	138.789755149296	2.522288924224e-05	Distal Intergenic	10	8897989	8914596	16608	1	105755953	ENST00000447297.1	171043	RP11-428L9.1
chr10	9188223	9189489	1267	*	9188749	57	77	9	0	7.07931835319808e-06	5.58624724730317e-05	5586.24724730317	5.73172973926585e-05	5731.72973926585	-145.482491962682	0	Distal Intergenic	10	9275833	9287057	11225	1	100507163	ENST00000458168.1	-86344	NA
chr10	21183411	21184721	1311	*	21184316.5	32	18	12	3.10307335382731e-13	0.000641926259865366	3.13613880550353e-05	3136.13880550353	1.33988487411409e-05	1339.88487411409	1796.25393138944	3.92002373480972e-09	Intron (ENST00000675702.1/10529, intron 3 of 8)	10	20780050	21174931	394882	2	10529	ENST00000675700.1	-8480	NEBL
chr10	21870676	21871263	588	*	21871031	21	6	6	1.03360016767695e-07	6.045916265629e-05	2.05809109111169e-05	2058.09109111169	4.46628291371365e-06	446.628291371365	1611.46279974033	0.000369542689383441	Intron (ENST00000376980.8/64215, intron 8 of 11)	10	21759509	21860906	101398	2	64215	ENST00000483085.1	-9770	DNAJC1
chr10	28254629	28257562	2934	*	28256779	28	6	20	8.02352628781478e-11	9.47148999230762e-08	2.74412145481559e-05	2744.12145481559	4.46628291371365e-06	446.628291371365	2297.49316344423	6.11028894067183e-07	5' UTR	10	28051168	28238737	187570	2	143098	ENST00000496637.6	-15892	MPP7
chr10	29159878	29160538	661	*	29160120	31	18	5	4.85611550971043e-13	0.00108377501611401	3.03813446783155e-05	3038.13446783155	1.33988487411409e-05	1339.88487411409	1698.24959371745	5.88090558206076e-09	Distal Intergenic	10	29289061	29311228	22168	1	84569	ENST00000375500.8	-128523	LYZL1
chr10	29164047	29164759	713	*	29164439.5	24	11	5	4.19352119696015e-09	0.000717774520619163	2.35210410412765e-05	2352.10410412765	8.18818534180835e-06	818.818534180835	1533.28556994681	2.14085038980317e-05	Distal Intergenic	10	29289061	29311228	22168	1	84569	ENST00000375500.8	-124302	LYZL1
chr10	30170786	30173225	2440	*	30171158	35	10	15	9.99200722162641e-15	1.06026312995944e-06	3.43015181851949e-05	3430.15181851949	7.44380485618941e-06	744.380485618941	2685.77133290055	1.65915837769734e-10	Distal Intergenic	10	30047532	30115494	67963	2	57608	ENST00000465712.1	-55292	KIAA1462
chr10	30681853	30683040	1188	*	30682367	25	12	11	1.4445702412047e-09	0.000613898882568908	2.45010844179963e-05	2450.10844179963	8.93256582742729e-06	893.25658274273	1556.8518590569	8.2654614386196e-06	Intron (ENST00000422642.6/645954, intron 2 of 18)	10	30693662	30698463	4802	1	645954	ENST00000435645.1	-10622	NA
chr10	43337179	43337646	468	*	43337413	27	13	5	5.03809216567674e-11	0.00179042534655927	2.6461171171436e-05	2646.1171171436	9.67694631304624e-06	967.694631304624	1678.42248583898	4.04723638233552e-07	Intron (ENST00000650340.1/107984226, intron 1 of 2)	10	43325833	43350792	24960	2	107984226	ENST00000650340.1	13146	NA
chr10	43355351	43356550	1200	*	43356347	23	9	5	7.60439589075901e-09	0.00083720087623107	2.25409976645566e-05	2254.09976645566	6.69942437057047e-06	669.942437057047	1584.15732939862	3.63167474268397e-05	Distal Intergenic	10	43325833	43350792	24960	2	107984226	ENST00000650340.1	-4559	NA
chr10	44172526	44173668	1143	*	44173330	26	16	12	4.29912994093229e-10	0.00698248969277848	2.54811277947162e-05	2548.11277947162	1.19100877699031e-05	1191.00877699031	1357.10400248131	2.76426503835982e-06	Distal Intergenic	10	44292569	44293948	1380	1	100130539	ENST00000623589.1	-118901	C10orf142
chr10	50172823	50173633	811	*	50173311	26	3	9	3.64442809264176e-10	3.30405887760676e-07	2.54811277947162e-05	2548.11277947162	2.23314145685682e-06	223.314145685682	2324.79863378594	2.39102836676309e-06	Distal Intergenic	10	50187211	50199146	11936	2	56624	ENST00000489640.5	25513	ASAH2
chr10	50172823	50173633	811	*	50173311	26	3	9	3.64442809264176e-10	3.30405887760676e-07	2.54811277947162e-05	2548.11277947162	2.23314145685682e-06	223.314145685682	2324.79863378594	2.39102836676309e-06	Distal Intergenic	10	50187211	50199146	11936	2	56624	ENST00000489640.5	25513	ASAH2B
chr10	50471643	50472554	912	*	50472271	21	9	9	1.24770203169255e-07	0.00698185085684111	2.05809109111169e-05	2058.09109111169	6.69942437057047e-06	669.942437057047	1388.14865405465	0.000437829516141237	Intron (ENST00000429490.5/259230, intron 3 of 9)	10	50459941	50466932	6992	2	259230	ENST00000498514.5	-4711	SGMS1
chr10	52435488	52436425	938	*	52435824	30	26	12	3.86302101418323e-12	0.000604996116876699	2.94013013015956e-05	2940.13013015956	1.93538926260925e-05	1935.38926260925	1004.74086755031	3.98849738457405e-08	Distal Intergenic	10	52450874	52455272	4399	2	101928687	ENST00000435813.6	18847	LINC01468
chr10	62381413	62382405	993	*	62382038	27	4	6	7.26259052896694e-11	5.8604749941793e-09	2.6461171171436e-05	2646.1171171436	2.97752194247576e-06	297.752194247576	2348.36492289603	5.62386728359698e-07	Intron (ENST00000395255.7/22891, intron 2 of 4)	10	62375544	62376352	809	1	22891	ENST00000421210.1	5869	ZNF365
chr10	68525654	68526112	459	*	68525879	21	11	5	4.61085115643911e-08	0.000487447242632832	2.05809109111169e-05	2058.09109111169	8.18818534180835e-06	818.818534180835	1239.27255693086	0.000178876929113385	Intron (ENST00000609923.6/8034, intron 1 of 8)	10	68506627	68527416	20790	2	8034	ENST00000491102.2	1304	SLC25A16
chr10	73591377	73592872	1496	*	73591983	24	13	19	2.11291448781736e-08	0.00130398360053385	2.35210410412765e-05	2352.10410412765	9.67694631304624e-06	967.694631304624	1384.40947282302	8.83950672988904e-05	Promoter	10	73497550	73591443	93894	2	159195	ENST00000691043.1	0	USP54
chr10	73893291	73894409	1119	*	73893541	21	3	5	6.69550006549002e-08	2.56414793486925e-06	2.05809109111169e-05	2058.09109111169	2.23314145685682e-06	223.314145685682	1834.77694542601	0.00024839536460587	Distal Intergenic	10	73909177	73913049	3873	1	5328	ENST00000481390.5	-14768	PLAU
chr10	74821747	74823209	1463	*	74822007	26	14	9	4.76837236362826e-10	0.000516486262395421	2.54811277947162e-05	2548.11277947162	1.04213267986652e-05	1042.13267986652	1505.9800996051	3.02969589084714e-06	Exon (ENST00000608199.1/ENST00000608199.1, exon 1 of 1)	10	74824927	74842972	18046	1	23522	ENST00000648828.1	-1718	KAT6B
chr10	80924810	80925549	740	*	80925346	20	7	4	1.41528421093717e-07	1.88314067167683e-05	1.96008675343971e-05	1960.08675343971	5.21066339933259e-06	521.066339933259	1439.02041350645	0.000487605825735698	Distal Intergenic	10	80649797	80653732	3936	1	105378386	ENST00000436500.1	275013	NA
chr10	84401186	84402337	1152	*	84401761	28	5	13	2.10732542527126e-11	2.98713150703733e-06	2.74412145481559e-05	2744.12145481559	3.72190242809471e-06	372.190242809471	2371.93121200612	1.80542976066334e-07	Intron (ENST00000372088.8/54462, intron 3 of 9)	10	84393853	84514405	120553	1	54462	ENST00000494144.5	7333	CCSER2
chr10	87007416	87008839	1424	*	87008619	44	35	7	0	0.00556801872709844	4.31219085756736e-05	4312.19085756736	2.60533169966629e-05	2605.33169966629	1706.85915790106	0	Exon (ENST00000433214.2/119385, exon 11 of 12)	10	87001636	87009905	8270	1	119385	ENST00000437689.3	5780	NA
chr10	91556138	91557387	1250	*	91556929	26	21	11	2.67216582194862e-10	0.0076693443702347	2.54811277947162e-05	2548.11277947162	1.56319901979978e-05	1563.19901979978	984.913759671843	1.80460377216093e-06	Intron (ENST00000688440.1/100188947, intron 1 of 3)	10	91306962	91575231	268270	2	100188947	ENST00000700888.1	17844	NA
chr10	93548197	93549182	986	*	93548943	32	26	8	8.39328606616618e-14	0.00393683691877555	3.13613880550353e-05	3136.13880550353	1.93538926260925e-05	1935.38926260925	1200.74954289428	1.18586161942789e-09	Distal Intergenic	10	93566665	93590072	23408	1	338557	ENST00000371481.9	-17483	FFAR4
chr10	96863483	96863990	508	*	96863692	25	8	3	2.91738189162061e-10	1.68027139508808e-05	2.45010844179963e-05	2450.10844179963	5.95504388495153e-06	595.504388495153	1854.60405330448	1.94976863433961e-06	Intron (ENST00000676067.1/84458, intron 2 of 7)	10	96833406	96907330	73925	1	84458	ENST00000676314.1	30077	LCOR
chr10	97408363	97408765	403	*	97408562	21	7	2	3.84697677047185e-08	0.000376840602729356	2.05809109111169e-05	2058.09109111169	5.21066339933259e-06	521.066339933259	1537.02475117843	0.000152428386761935	Intron (ENST00000422848.1/ENST00000422848.1, intron 1 of 1)	10	97393684	97401534	7851	2	23223	ENST00000618765.1	-6829	RRP12
chr10	103168084	103169532	1449	*	103168695	90	81	21	0	9.72120989928271e-06	8.82039039047868e-05	8820.39039047868	6.02948193351342e-05	6029.48193351342	2790.90845696526	0	Exon (ENST00000467380.1/22978, exon 3 of 3)	10	103088482	103176899	88418	2	22978	ENST00000675040.1	7367	NT5C2
chr10	115664075	115665482	1408	*	115664902	67	140	20	0	0.00193755018729702	6.56629062402302e-05	6566.29062402302	0.000104213267986652	10421.3267986652	-3855.03617464216	0	Intron (ENST00000355044.8/26033, intron 26 of 28)	10	115467174	115597982	130809	1	26033	ENST00000424738.1	196901	ATRNL1
chr10	116142514	116143591	1078	*	116143332	26	23	14	9.23655707474325e-10	9.30470647318993e-05	2.54811277947162e-05	2548.11277947162	1.71207511692356e-05	1712.07511692356	836.037662548055	5.55113978363201e-06	Intron (ENST00000369236.5/2674, intron 3 of 8)	10	116064211	116255795	191585	2	2674	ENST00000682724.1	112204	GFRA1
chr10	117005756	117007221	1466	*	117006838	21	9	10	7.88706383536564e-08	0.000470465835453182	2.05809109111169e-05	2058.09109111169	6.69942437057047e-06	669.942437057047	1388.14865405465	0.000287408710288964	Promoter	10	116900312	117005577	105266	2	57698	ENST00000392903.3	-179	SHTN1
chr10	117005756	117007221	1466	*	117006838	21	9	10	7.88706383536564e-08	0.000470465835453182	2.05809109111169e-05	2058.09109111169	6.69942437057047e-06	669.942437057047	1388.14865405465	0.000287408710288964	Promoter	10	116900312	117005577	105266	2	57698	ENST00000392903.3	-179	AC023283.1
chr10	128006912	128007598	687	*	128007309	20	3	6	1.17525073894953e-07	6.72674666146733e-06	1.96008675343971e-05	1960.08675343971	2.23314145685682e-06	223.314145685682	1736.77260775402	0.000414210565197938	Intron (ENST00000254667.8/5791, intron 2 of 20)	10	127998126	128056163	58038	1	5791	ENST00000455661.5	8786	PTPRE
chr11	9565411	9566740	1330	*	9566333	26	15	11	3.79743680944955e-10	0.000878675016425023	2.54811277947162e-05	2548.11277947162	1.11657072842841e-05	1116.57072842841	1431.54205104321	2.4762839446611e-06	Distal Intergenic	11	9573670	9589985	16316	1	7465	ENST00000450114.7	-6930	WEE1
chr11	10391832	10392361	530	*	10392061	25	14	6	4.41722769473074e-10	0.00463864098212607	2.45010844179963e-05	2450.10844179963	1.04213267986652e-05	1042.13267986652	1407.97576193312	2.83160152746349e-06	Exon (ENST00000295663.9/100130460, exon 2 of 3)	11	10408368	10410822	2455	1	100130460	ENST00000527369.1	-16007	NA
chr11	10742717	10743684	968	*	10742916	23	8	10	8.26292689826147e-09	0.000179145136766867	2.25409976645566e-05	2254.09976645566	5.95504388495153e-06	595.504388495153	1658.59537796051	3.90289053670079e-05	Distal Intergenic	11	10751018	10779742	28725	1	9646	ENST00000715696.1	-7334	CTR9
chr11	17238254	17239566	1313	*	17238784	46	25	11	0	0.00106700522256165	4.50819953291133e-05	4508.19953291133	1.86095121404735e-05	1860.95121404735	2647.24831886397	0	Intron (ENST00000528644.5/4925, intron 1 of 2)	11	17260340	17349980	89641	1	4925	ENST00000646648.1	-20774	NUCB2
chr11	24446071	24446529	459	*	24446296	30	14	3	2.68229882749438e-13	3.3339958772638e-05	2.94013013015956e-05	2940.13013015956	1.04213267986652e-05	1042.13267986652	1897.99745029304	3.44532059190262e-09	Distal Intergenic	11	24496970	24893337	396368	1	338645	ENST00000531187.5	-50441	LUZP2
chr11	30521359	30522749	1391	*	30522058	33	30	17	3.65263375101677e-14	0.00964845818857674	3.23414314317552e-05	3234.14314317552	2.23314145685682e-05	2233.14145685682	1001.00168631869	5.32415498315287e-10	Intron (ENST00000448418.6/744, intron 3 of 6)	11	30495137	30536065	40929	2	744	ENST00000524636.1	13316	MPPED2
chr11	38970926	38972466	1541	*	38972125	32	9	18	2.01949568179316e-13	8.35694358158889e-09	3.13613880550353e-05	3136.13880550353	6.69942437057047e-06	669.942437057047	2466.19636844648	2.64450660917843e-09	Distal Intergenic	11	38648858	38655252	6395	1	101928536	ENST00000534756.1	322068	LINC01493
chr11	46947291	46948219	929	*	46947645	24	10	9	5.80771841729444e-09	0.00472742553853067	2.35210410412765e-05	2352.10410412765	7.44380485618941e-06	744.380485618941	1607.72361850871	2.85628202470292e-05	Exon (ENST00000526424.5/79096, exon 2 of 5)	11	46936780	47161816	225037	1	79096	ENST00000527784.5	10511	C11orf49
chr11	47946503	47947262	760	*	47946973	26	9	7	1.93174920504191e-10	7.08330866413531e-05	2.54811277947162e-05	2548.11277947162	6.69942437057047e-06	669.942437057047	1878.17034241457	1.34985354613191e-06	Distal Intergenic	11	47980425	48170839	190415	1	5795	ENST00000698881.1	-33163	PTPRJ
chr11	61655532	61656061	530	*	61655761	23	3	5	1.36192510602484e-08	3.78938159366626e-05	2.25409976645566e-05	2254.09976645566	2.23314145685682e-06	223.314145685682	2030.78562076998	5.96901570733643e-05	Exon (ENST00000542121.1/ENST00000542121.1, exon 1 of 2)	11	61680391	61747001	66611	1	747	ENST00000257215.10	-24330	DAGLA
chr11	63528494	63528952	459	*	63528723	34	6	4	1.88737914186277e-15	1.31349586762752e-09	3.3321474808475e-05	3332.1474808475	4.46628291371365e-06	446.628291371365	2885.51918947614	3.51438942173785e-11	Distal Intergenic	11	63536808	63546458	9651	1	5920	ENST00000255688.8	-7856	RARRES3
chr11	63530837	63531295	459	*	63531066	23	3	4	5.41263567299666e-09	7.17453648713118e-07	2.25409976645566e-05	2254.09976645566	2.23314145685682e-06	223.314145685682	2030.78562076998	2.67013026403099e-05	Distal Intergenic	11	63536808	63546458	9651	1	5920	ENST00000255688.8	-5513	RARRES3
chr11	66124360	66125316	957	*	66124772	28	4	8	1.02876374086236e-10	2.1520475734782e-08	2.74412145481559e-05	2744.12145481559	2.97752194247576e-06	297.752194247576	2446.36926056801	7.63594434681345e-07	Intron (ENST00000320580.9/55690, intron 1 of 23)	11	66100763	66216250	115488	1	55690	ENST00000527380.1	23597	PACS1
